Toei.Douzakashita.1057.4,"35.73174371,139.75815",,,,,,
Toei.Suijimmae.2263.1,"35.73169705,139.815268",,,,,,
Toei.Higashiikebukuronichiguchi.89.1,"35.73163737,139.7205697",,,,,,
Toei.Higashiikebukuronichiguchi.89.2,"35.73160916,139.7202083",,,,,,
Toei.Suijimmae.2263.2,"35.73158637,139.8146929",,,,,,
Toei.Kamifujimae.359.1,"35.73158203,139.7497754",,,,,,
Toei.Ogawasansaro.262.1,"35.73158203,139.446518",,,,,,
Toei.Ikebukuroekihigashiguchi.87.14,"35.73152778,139.7133637",,,,,,
Toei.Ogawasansaro.262.2,"35.73152344,139.4462793",,,,,,
Toei.Minamisenjuseisoushashakomae.388.1,"35.73146376,139.8045497",,,,,,
Toei.Kodairaekiiriguchi.526.1,"35.73144748,139.4876628",,,,,,
Toei.Minamisenjushakomae.1478.2,"35.73133247,139.7983963",,,,,,
Toei.Shousenjimae.668.1,"35.73133247,139.4507661",,,,,,
Toei.Minamisenjushakomae.1478.1,"35.73128689,139.7983919",,,,,,
Toei.Toyotamanakanichoume.1034.3,"35.73126953,139.6584115",,,,,,
Toei.Oozekiyokochou.240.5,"35.73123698,139.789528",,,,,,
Toei.Shousenjimae.668.2,"35.73121094,139.4514605",,,,,,
Toei.Minaminagasakirokuchoume.1489.1,"35.73119466,139.6782064",,,,,,
Toei.Toyotamanakanichoume.1034.1,"35.73116428,139.6594911",,,,,,
Toei.Ikebukuroekihigashiguchi.87.13,"35.73106337,139.7127398",,,,,,
Toei.Eharachouicchoume.180.1,"35.73104492,139.6740538",,,,,,
Toei.Ikebukuroekihigashikuchi.2405.10,"35.73103407,139.7140039",,,,,,
Toei.Oozekiyokochou.240.3,"35.73102756,139.7903939",,,,,,
Toei.Nishinipporinichoume.1166.2,"35.73102756,139.7700575",,,,,,
Toei.Toyotamanakanichoume.1034.2,"35.73101997,139.6584386",,,,,,
Toei.Oosagari.231.2,"35.73097765,139.7786599",,,,,,
Toei.Nishinipporinichoume.1166.1,"35.73097765,139.7704492",,,,,,
Toei.Ikebukuroekihigashiguchi.87.16,"35.73095703,139.7130707",,,,,,
Toei.Ikebukuroekihigashiguchi.87.12,"35.73095486,139.7127072",,,,,,
Toei.Ootsukaekimae.241.1,"35.73092448,139.7291471",,,,,,
Toei.Honkomagomerokuchoume.1407.1,"35.73089301,139.7412543",,,,,,
Toei.Nakajuku.1078.1,"35.73088867,139.456327",,,,,,
Toei.Honkomagomerokuchoume.1407.2,"35.73087348,139.7417849",,,,,,
Toei.Tenjinchou.957.1,"35.73085829,139.4941667",,,,,,
Toei.Ootsukaekimae.241.4,"35.73084635,139.7291178",,,,,,
Toei.Nakajuku.1078.2,"35.73079319,139.4568717",,,,,,
Toei.Oozekiyokochou.240.4,"35.73078342,139.7908095",,,,,,
Toei.Tenjinchounichoume.958.1,"35.73077582,139.4978082",,,,,,
Toei.Ikebukuroekihigashiguchi.87.15,"35.73077474,139.7131066",,,,,,
Toei.Kumanoguumae.455.1,"35.73076714,139.4909462",,,,,,
Toei.Ootsukaekimae.241.3,"35.73076063,139.7295475",,,,,,
Toei.Nakamachiterasu.528.1,"35.73072917,139.4845747",,,,,,
Toei.Kumanoguumae.455.2,"35.73071072,139.4895595",,,,,,
Toei.Tenjinchou.957.2,"35.73068576,139.494069",,,,,,
Toei.Shouwabyouimmae.672.1,"35.73065647,139.5040137",,,,,,
Toei.Kodairaekiiriguchi.526.2,"35.73065321,139.486186",,,,,,
Toei.Tenjinchounichoume.958.2,"35.73064236,139.4980566",,,,,,
Toei.Bunkyouguri-nko-tomae.2412.2,"35.73063477,139.746798",,,,,,
Toei.Kodairashouboushomae.2341.1,"35.73061306,139.4789724",,,,,,
Toei.Nakamachiterasu.528.2,"35.73061198,139.4838791",,,,,,
Toei.Higashiikebukurosanchoume.999.2,"35.73061089,139.7220128",,,,,,
Toei.Toyotamanakanichoume.1034.4,"35.73060872,139.65963",,,,,,
Toei.Shouwabyouimmae.672.2,"35.7305816,139.5041526",,,,,,
Toei.Hanakoganeirokuchoume.1234.1,"35.73056315,139.5088097",,,,,,
Toei.Kodairashouboushomae.2341.2,"35.73050564,139.4789681",,,,,,
Toei.Oumekaidouekimae.203.1,"35.73049805,139.4755263",,,,,,
Toei.Hanakoganeirokuchoume.1234.2,"35.73049696,139.5083832",,,,,,
Toei.Kodairagoudouchoushamae.529.1,"35.73048611,139.5129145",,,,,,
Toei.Ogawachouicchoume.263.1,"35.73048177,139.4615028",,,,,,
Toei.Nakanohashi.1093.1,"35.73046766,139.881365",,,,,,
Toei.Oumekaidouekimae.203.2,"35.73046007,139.477054",,,,,,
Toei.Ogawachouicchoume.263.2,"35.73039497,139.4616243",,,,,,
Toei.Oosagari.231.1,"35.73038303,139.7788433",,,,,,
Toei.Kodairagoudouchoushamae.529.2,"35.73037652,139.513508",,,,,,
Toei.Ootsukaekimae.241.2,"35.73034397,139.7290028",,,,,,
Toei.Kodairadaiichishougakkoumae.525.1,"35.73033637,139.4634125",,,,,,
Toei.Komagomebyouimmae.545.3,"35.7303125,139.7574414",,,,,,
Toei.Minamisenjuekiiriguchi.1479.1,"35.73031141,139.8006738",,,,,,
Toei.Shinkodairaekimae.701.1,"35.73029948,139.4706771",,,,,,
Toei.Doukanyamashita.1055.4,"35.73027127,139.7628798",,,,,,
Toei.Doukanyamashita.1055.3,"35.73026367,139.7619303",,,,,,
Toei.Minamisenjuekiiriguchi.1479.2,"35.73023655,139.8001693",,,,,,
Toei.Ogawachounichoume.264.1,"35.73022786,139.4679937",,,,,,
Toei.Kodairadaiichishougakkoumae.525.2,"35.73022352,139.4637912",,,,,,
Toei.Shinkodairaekimae.701.2,"35.73020942,139.4712446",,,,,,
Toei.Bunkyouguri-nko-tomae.2412.1,"35.73013563,139.7461979",,,,,,
Toei.Ogawachounichoume.264.2,"35.73013346,139.4684549",,,,,,
Toei.Doukanyamashita.1055.2,"35.73006836,139.7628993",,,,,,
Toei.Higashiikebukurosanchoume.999.1,"35.73004015,139.7234993",,,,,,
Toei.Nakanohashi.1093.2,"35.72992079,139.8815701",,,,,,
Toei.Komagomebyouimmae.545.1,"35.72991102,139.7574577",,,,,,
Toei.Komagomebyouimmae.545.2,"35.72984375,139.7574338",,,,,,
Toei.Ikebukuroekihigashiguchi.87.5,"35.72977539,139.7131565",,,,,,
Toei.Komagomefujimae.546.1,"35.72972982,139.7512782",,,,,,
Toei.Toyotamanaka.1032.2,"35.72968967,139.6565864",,,,,,
Toei.Ikebukuroekihigashiguchi.87.6,"35.72960395,139.7134115",,,,,,
Toei.Ikebukuroekihigashiguchi.87.4,"35.72960178,139.7128982",,,,,,
Toei.Ikebukuroekihigashiguchi.87.3,"35.72952365,139.7131098",,,,,,
Toei.Doukanyamashita.1055.1,"35.72952148,139.7625803",,,,,,
Toei.Yotsugibashiminamidume.1589.2,"35.72944444,139.8261643",,,,,,
Toei.Toyotamanaka.1032.1,"35.72943142,139.6565896",,,,,,
Toei.Ikebukuroekihigashiguchi.87.7,"35.72940647,139.7137109",,,,,,
Toei.Minowaekimae.1493.1,"35.72938911,139.7910026",,,,,,
Toei.Namidabashi.1115.3,"35.72934679,139.7994271",,,,,,
Toei.Namidabashi.1115.1,"35.72930556,139.7992296",,,,,,
Toei.Sengokuicchoume.808.4,"35.72926432,139.7435753",,,,,,
Toei.Minowaekimae.1493.2,"35.72926215,139.791339",,,,,,
Toei.Komagomefujimae.546.2,"35.72925456,139.7518034",,,,,,
Toei.Minowanichoume.1495.4,"35.72919488,139.7931836",,,,,,
Toei.Nipporiekimae.1178.4,"35.72919379,139.7718229",,,,,,
Toei.Higashinipporisanchoume.1308.1,"35.72918294,139.7788759",,,,,,
Toei.Namidabashi.1115.2,"35.72915039,139.8006315",,,,,,
Toei.Eharachounakanodoori.179.1,"35.72914497,139.6779926",,,,,,
Toei.Sengokuicchoume.808.3,"35.7291352,139.7442405",,,,,,
Toei.Yotsugibashiminamidume.1589.1,"35.72912326,139.8254948",,,,,,
Toei.Ikebukuroekihigashiguchi.87.1,"35.7290918,139.7120204",,,,,,
Toei.Sengokuicchoume.808.2,"35.72907661,139.743163",,,,,,
Toei.Nipporiekimae.1178.3,"35.72904731,139.771123",,,,,,
Toei.Shirahigebashi.2264.2,"35.72897786,139.8137066",,,,,,
Toei.Ikebukuroekihigashiguchi.87.2,"35.72890299,139.7121658",,,,,,
Toei.Kiyokawa.435.1,"35.72888672,139.8033876",,,,,,
Toei.Mukouhara.1515.2,"35.72887912,139.7254167",,,,,,
Toei.Shinyotsugibashi.2237.2,"35.72885634,139.8269086",,,,,,
Toei.Namidabashi.1115.4,"35.72885525,139.7988889",,,,,,
Toei.Shirahigebashi.2264.1,"35.72883898,139.8132986",,,,,,
Toei.Kiyokawa.435.2,"35.72871094,139.8034125",,,,,,
Toei.Mukouhara.1515.1,"35.72867622,139.7253917",,,,,,
Toei.Minowanichoume.1495.1,"35.72866102,139.7945475",,,,,,
Toei.Higashinipporisanchoume.1308.4,"35.7286556,139.7782954",,,,,,
Toei.Nipporiekimae.1178.2,"35.72862413,139.7714931",,,,,,
Toei.Higashinipporigochoume.1310.2,"35.72861328,139.7752767",,,,,,
Toei.Toyotamanakaicchoume.1033.1,"35.72859809,139.661569",,,,,,
Toei.Toyotamanakaicchoume.1033.2,"35.72857313,139.6615191",,,,,,
Toei.Higashinipporigochoume.1310.1,"35.7285612,139.7755653",,,,,,
Toei.Higashinipporisanchoume.1308.2,"35.72853841,139.77949",,,,,,
Toei.Shimokoiwashougakkoumae.649.1,"35.72853733,139.8816319",,,,,,
Toei.Hashibanichoume.1218.1,"35.72849718,139.8062077",,,,,,
Toei.Nipporiekimae.1178.5,"35.72842014,139.7714594",,,,,,
Toei.Nipporiekimae.1178.1,"35.72837782,139.7716189",,,,,,
Toei.Shinyotsugibashi.2237.1,"35.72823134,139.8267274",,,,,,
Toei.Hashibanichoume.1218.2,"35.72822808,139.8070323",,,,,,
Toei.Higashiikebukuroicchoume.1264.1,"35.72816949,139.7157313",,,,,,
Toei.Shimonegishi.657.1,"35.72816081,139.7822645",,,,,,
Toei.Shimokoiwashougakkoumae.649.2,"35.72815213,139.8818457",,,,,,
Toei.Minowanichoume.1495.3,"35.72809787,139.794133",,,,,,
Toei.Sengokuicchoume.808.1,"35.72809679,139.7435525",,,,,,
Toei.Sendagisanchoume.834.2,"35.72808051,139.7636111",,,,,,
Toei.Shimonegishi.657.2,"35.72806424,139.7824512",,,,,,
Toei.Kiyokawaseisoushakomae.2121.1,"35.72805881,139.8052051",,,,,,
Toei.Minowanichoume.1495.2,"35.72799154,139.7944586",,,,,,
Toei.Higashinipporisanchoume.1308.3,"35.72798611,139.7787543",,,,,,
Toei.Higashiikebukuroicchoume.1264.2,"35.72776367,139.7158344",,,,,,
Toei.Sugamoshougakkoumae.775.2,"35.72775174,139.7329275",,,,,,
Toei.Higashimukoujimarokuchoume.1319.1,"35.72762695,139.8238303",,,,,,
Toei.Sendagisanchoume.834.1,"35.727602,139.7635666",,,,,,
Toei.Kichijoujimae.422.1,"35.72757704,139.752334",,,,,,
Toei.Higashinagasakiekidoori.1307.1,"35.72748155,139.6827539",,,,,,
Toei.Sugamoshougakkoumae.775.1,"35.72747396,139.7334549",,,,,,
Toei.Sendagigochoume.835.2,"35.72746094,139.7561502",,,,,,
Toei.Higashimukoujimarokuchoume.1319.2,"35.72738715,139.8238422",,,,,,
Toei.Sendagigochoume.835.1,"35.7273546,139.7562424",,,,,,
Toei.Minamiikebukurosanchoume.1470.2,"35.72731337,139.7123806",,,,,,
Toei.Hashibanichoumeapa-tomae.2114.1,"35.72729926,139.8085156",,,,,,
Toei.Goudoujuutakumae.520.2,"35.72712782,139.6656293",,,,,,
Toei.Shirahigebashihigashi.679.2,"35.72709744,139.8139399",,,,,,
Toei.Shirahigebashihigashi.679.1,"35.72705295,139.8137066",,,,,,
Toei.Minaminagasakigochoume.1488.1,"35.7270128,139.681416",,,,,,
Toei.Kichijoujimae.422.2,"35.72698568,139.753048",,,,,,
Toei.Goudoujuutakumae.520.1,"35.7268533,139.6660634",,,,,,
Toei.Honkomagomenichoume.1404.2,"35.72684896,139.7467036",,,,,,
Toei.Hanakoganeiekikitaguchi.2595.2,"35.72674696,139.5132292",,,,,,
Toei.Kiyokawanichoume.436.2,"35.72673937,139.8006803",,,,,,
Toei.Honkomagomenichoume.1404.1,"35.72672201,139.7466341",,,,,,
Toei.Shinootsuka.685.1,"35.72654839,139.7298557",,,,,,
Toei.Shinootsuka.685.2,"35.72652127,139.7297135",,,,,,
Toei.Yahiro.1559.2,"35.72647678,139.8276888",,,,,,
Toei.Hanakoganeiekikitaguchi.2595.1,"35.72645508,139.5130664",,,,,,
Toei.Nihondutsumi.1184.2,"35.72627279,139.7956586",,,,,,
Toei.Egotasanchoume.165.2,"35.72623806,139.6677376",,,,,,
Toei.Shinootsuka.685.4,"35.72616536,139.7295974",,,,,,
Toei.Shinootsuka.685.3,"35.72609158,139.729311",,,,,,
Toei.Higashinipporiyonchoume.1309.1,"35.72607747,139.7789789",,,,,,
Toei.Minamiootsukaicchoume.1471.2,"35.72603299,139.7348861",,,,,,
Toei.Kiyokawanichoume.436.3,"35.72600369,139.8004883",,,,,,
Toei.Kiyokawaicchoume.2120.1,"35.72600043,139.8048882",,,,,,
Toei.Sengokunichoume.810.4,"35.72598524,139.7409125",,,,,,
Toei.Kiyokawanichoume.436.4,"35.72593641,139.8008518",,,,,,
Toei.Minamiikebukurosanchoume.1470.3,"35.72592665,139.7116374",,,,,,
Toei.Minamiikebukurosanchoume.1470.1,"35.72590712,139.7114431",,,,,,
Toei.Egotasanchoume.165.1,"35.72590603,139.66773",,,,,,
Toei.Nihondutsumi.1184.1,"35.72589735,139.7962413",,,,,,
Toei.Hakusangochoume.1212.2,"35.72588325,139.7482205",,,,,,
Toei.Nakanokitayuubinkyokumae.1086.2,"35.72579753,139.653737",,,,,,
Toei.Kiyokawanichoume.436.1,"35.72579536,139.8011328",,,,,,
Toei.Nakanokitayuubinkyokumae.1086.1,"35.72573134,139.6539703",,,,,,
Toei.Minamiootsukaicchoume.1471.1,"35.72568251,139.7353657",,,,,,
Toei.Hakusangochoume.1212.1,"35.72563802,139.7483898",,,,,,
Toei.Higashiikebukuroyonchoume.1266.1,"35.72562717,139.7197146",,,,,,
Toei.Higashinipporiyonchoume.1309.2,"35.72561957,139.7788292",,,,,,
Toei.Koiwaekidoori.476.1,"35.7255599,139.8831901",,,,,,
Toei.Higashiikebukuroyonchoume.1266.2,"35.72546007,139.7196452",,,,,,
Toei.Yahiro.1559.1,"35.7254579,139.8286795",,,,,,
Toei.Koiwaekidoori.476.2,"35.72543511,139.8835341",,,,,,
Toei.Shitayasanchoume.603.2,"35.72540256,139.7860428",,,,,,
Toei.Hashibaicchoume.2115.1,"35.72536133,139.8079243",,,,,,
Toei.Sengokunichoume.810.3,"35.72533312,139.7401986",,,,,,
Toei.Kamiisshikikomyunithisenta-mae.2138.2,"35.72526042,139.8721691",,,,,,
Toei.Honkomagomesanchoume.1405.3,"35.72524957,139.754541",,,,,,
Toei.Ryuusen.1599.3,"35.72522244,139.7910645",,,,,,
Toei.Dangozakashita.922.4,"35.72521918,139.7632411",,,,,,
Toei.Higashimukoujimagochoume.1318.2,"35.72519206,139.8214724",,,,,,
Toei.Higashimukoujimagochoume.1318.1,"35.72513672,139.8211426",,,,,,
Toei.Dangozakashita.922.3,"35.72511176,139.7630339",,,,,,
Toei.Shitayasanchoume.603.1,"35.72497504,139.7864735",,,,,,
Toei.Honkomagomesanchoume.1405.4,"35.72496962,139.7544119",,,,,,
Toei.Sendagiicchoume.544.1,"35.72495551,139.7602224",,,,,,
Toei.Sendagiicchoume.544.2,"35.72489909,139.7591113",,,,,,
Toei.Minaminagasakisanchoume.1487.1,"35.72485677,139.6861784",,,,,,
Toei.Higashishinkoiwayonchoume.1291.2,"35.72483832,139.8652105",,,,,,
Toei.Higashishinkoiwayonchoume.1291.1,"35.72483832,139.8652105",,,,,,
Toei.Kamiisshikikomyunithisenta-mae.2138.1,"35.72479926,139.8720432",,,,,,
Toei.Touyoudaigakumae.988.2,"35.72477214,139.7502181",,,,,,
Toei.Shitayakeisatsushomae.600.2,"35.72470269,139.788801",,,,,,
Toei.Komagomesendagichou.543.1,"35.7246365,139.7575477",,,,,,
Toei.Shitayakeisatsushomae.600.1,"35.72461697,139.7880816",,,,,,
Toei.Komagomesendagichou.543.2,"35.72456923,139.7570725",,,,,,
Toei.Koiwaekiiriguchi.475.1,"35.7245128,139.8831597",,,,,,
Toei.Hyakkaemmae.1339.1,"35.72446181,139.8161957",,,,,,
Toei.Dangozakashita.922.1,"35.72446072,139.7628689",,,,,,
Toei.Dangozakashita.922.2,"35.72439453,139.7629915",,,,,,
Toei.Kaminegishi.356.2,"35.72438585,139.7788596",,,,,,
Toei.Kaminegishi.356.1,"35.72437826,139.7787012",,,,,,
Toei.Hyakkaemmae.1339.2,"35.72428928,139.8166645",,,,,,
Toei.Ryuusen.1599.2,"35.72426975,139.791161",,,,,,
Toei.Kamiisshiki.2139.2,"35.72421332,139.8705414",,,,,,
Toei.Ootsukayonchoume.1046.1,"35.72421007,139.7307693",,,,,,
Toei.Ryuusen.1599.1,"35.72420573,139.7908865",,,,,,
Toei.Touyoudaigakumae.988.1,"35.72416775,139.7510449",,,,,,
Toei.Kamiisshiki.2139.1,"35.72413954,139.8700445",,,,,,
Toei.Yoshiwaraoomon.1585.2,"35.72411675,139.7977832",,,,,,
Toei.Egotaicchoume.163.1,"35.72405382,139.6698796",,,,,,
Toei.Yahirorokuchoume.1562.2,"35.72398763,139.8303809",,,,,,
Toei.Egotaicchoume.163.2,"35.72393012,139.6694792",,,,,,
Toei.Egotanichoume.164.1,"35.72392036,139.6667274",,,,,,
Toei.Sengokusanchoume.811.4,"35.72386068,139.737041",,,,,,
Toei.Egotanichoume.164.2,"35.72383681,139.6665104",,,,,,
Toei.Yoshiwaraoomon.1585.1,"35.72377604,139.7978635",,,,,,
Toei.Tetsugakudou.954.2,"35.72369032,139.6759852",,,,,,
Toei.Yahirorokuchoume.1562.1,"35.72367296,139.8304503",,,,,,
Toei.Toukyouongakudaigakumae.846.2,"35.72365234,139.7117068",,,,,,
Toei.Ootsukayonchoume.1046.2,"35.72355252,139.7308941",,,,,,
Toei.Tetsugakudou.954.1,"35.72354818,139.6757237",,,,,,
Toei.Higashishinkoiwasanchoume.1290.1,"35.72346897,139.8632227",,,,,,
Toei.Higashiasakusa.1049.1,"35.72338976,139.8015831",,,,,,
Toei.Nishiochiaiicchoume.1144.2,"35.72337674,139.6790734",,,,,,
Toei.Mukoujimashouboushomae.2086.1,"35.72336263,139.8192177",,,,,,
Toei.Toukyoutojinkempurazamae.2116.1,"35.72333442,139.8045074",,,,,,
Toei.Toukyouongakudaigakumae.846.1,"35.72331597,139.7116764",,,,,,
Toei.Mukoujimashouboushomae.2086.2,"35.72328668,139.8193869",,,,,,
Toei.Kamiisshikichuugakkoumae.2137.1,"35.72328234,139.8737771",,,,,,
Toei.Kamiisshikichuugakkoumae.2137.2,"35.72319878,139.8735742",,,,,,
Toei.Sengokusanchoume.811.2,"35.72316623,139.7374577",,,,,,
Toei.Sengokusanchoume.811.3,"35.72314128,139.736799",,,,,,
Toei.Nishiochiaiicchoume.1144.1,"35.72303494,139.6797873",,,,,,
Toei.Sengokusanchoume.811.1,"35.72299913,139.7368739",,,,,,
Toei.Higashishinkoiwasanchoume.1290.2,"35.72293728,139.8620909",,,,,,
Toei.Ochiaiminaminagasakiekimae.1145.4,"35.72289605,139.6836708",,,,,,
Toei.Hakusanue.1208.1,"35.72288628,139.753393",,,,,,
Toei.Minaminagasakisanchoume.1487.2,"35.72288628,139.686543",,,,,,
Toei.Nimaibashi.1187.1,"35.72281359,139.8814399",,,,,,
Toei.Minaminagasakinichoume.1486.3,"35.72280707,139.6901855",,,,,,
Toei.Uguisudaniekimae.137.2,"35.72278537,139.779388",,,,,,
Toei.Minaminagasakinichoume.1486.1,"35.72278212,139.6888802",,,,,,
Toei.Hakusanue.1208.2,"35.72277452,139.753508",,,,,,
Toei.Zoushigayareieniriguchi.847.1,"35.72276042,139.7227637",,,,,,
Toei.Nimaibashi.1187.2,"35.72275499,139.8812066",,,,,,
Toei.Toukyoutojinkempurazamae.2116.2,"35.72274848,139.80736",,,,,,
Toei.Minaminagasakinichoume.1486.2,"35.72273763,139.6904286",,,,,,
Toei.Mukougaokanichoume.1512.1,"35.72270508,139.7542839",,,,,,
Toei.Zoushigayareieniriguchi.847.2,"35.72267687,139.723201",,,,,,
Toei.Ochiaiminaminagasakiekimae.1145.3,"35.7226671,139.6847331",,,,,,
Toei.Uenosakuragi.134.1,"35.72263238,139.7743989",,,,,,
Toei.Uenosakuragi.134.2,"35.7226237,139.7742101",,,,,,
Toei.Shimoochiaisanchoume.647.2,"35.72258789,139.7021799",,,,,,
Toei.Koiwakoukouiriguchi.2140.2,"35.72257704,139.8679579",,,,,,
Toei.Ochiaiminaminagasakiekimae.1145.1,"35.72251953,139.6829709",,,,,,
Toei.Shimoochiaisanchoume.647.1,"35.72249891,139.702577",,,,,,
Toei.Mejirogochoume.1532.2,"35.72249891,139.693253",,,,,,
Toei.Higashiasakusa.1049.2,"35.72249566,139.8014833",,,,,,
Toei.Uguisudaniekimae.137.1,"35.72240343,139.7793207",,,,,,
Toei.Mejirogochoume.1532.1,"35.72234049,139.6938618",,,,,,
Toei.Sendaginichoume.833.2,"35.72221137,139.7623752",,,,,,
Toei.Seibobyouiniriguchi.795.1,"35.72214844,139.6948687",,,,,,
Toei.Koiwakoukouiriguchi.2140.1,"35.72208767,139.867883",,,,,,
Toei.Shimoochiaiyonchoume.648.2,"35.72198785,139.697947",,,,,,
Toei.Mejiroekimae.1529.4,"35.721977,139.7061545",,,,,,
Toei.Seibobyouiniriguchi.795.2,"35.72193251,139.6950553",,,,,,
Toei.Higashimukoujimahirokouji.1316.3,"35.72187717,139.8175293",,,,,,
Toei.Mejiroekimae.1529.5,"35.72187717,139.7063487",,,,,,
Toei.Higashisumidanichoume.1300.2,"35.72187609,139.8308084",,,,,,
Toei.Shimoochiaiyonchoume.648.1,"35.72187391,139.6978917",,,,,,
Toei.Mukougaokanichoume.1512.2,"35.72184028,139.7551411",,,,,,
Toei.Higashimukoujimahirokouji.1316.1,"35.72179579,139.8177734",,,,,,
Toei.Higashiasakusaicchoume.1262.2,"35.72178928,139.7995584",,,,,,
Toei.Higashishinkoiwaicchoume.1289.2,"35.72177734,139.8605002",,,,,,
Toei.Higashisumidanichoume.1300.1,"35.72177083,139.8309028",,,,,,
Toei.Higashishinkoiwaicchoume.1289.1,"35.72168837,139.8606749",,,,,,
Toei.Higashimukoujimahirokouji.1316.2,"35.72164171,139.819248",,,,,,
Toei.Higashiasakusaicchoume.1262.1,"35.72160048,139.7994586",,,,,,
Toei.Mejiroekimae.1529.2,"35.72159831,139.7065853",,,,,,
Toei.Sendaginichoume.833.1,"35.72158637,139.7620117",,,,,,
Toei.Mejiroekimae.1529.1,"35.72157661,139.7066602",,,,,,
Toei.Asakusagochoume.42.2,"35.72155599,139.7970226",,,,,,
Toei.Ootsukasanchoume.244.4,"35.7215549,139.7324414",,,,,,
Toei.Yahiroyonchoume.1561.2,"35.72142687,139.8302333",,,,,,
Toei.Nogataekikitaguchi.1201.2,"35.72141819,139.6535981",,,,,,
Toei.Ootsukasanchoume.244.2,"35.72139648,139.7326356",,,,,,
Toei.Higashisumidakaikammae.423.1,"35.72131944,139.8324501",,,,,,
Toei.Asakusagochoume.42.1,"35.72122287,139.7964562",,,,,,
Toei.Mejiroekimae.1529.7,"35.72119358,139.7077658",,,,,,
Toei.Nogataekikitaguchi.1201.1,"35.72116536,139.6539117",,,,,,
Toei.Yanaka.1554.1,"35.72111437,139.7710493",,,,,,
Toei.Mejiroekimae.1529.3,"35.72109701,139.7076421",,,,,,
Toei.Imado.119.1,"35.72108181,139.8018804",,,,,,
Toei.Higashisumidakaikammae.423.2,"35.72107313,139.8324023",,,,,,
Toei.Yanaka.1554.2,"35.72102865,139.7706608",,,,,,
Toei.Shitayanichoume.602.4,"35.72102214,139.7812229",,,,,,
Toei.Mukougaokaicchoume.1511.2,"35.72100586,139.7557617",,,,,,
Toei.Yahiroyonchoume.1561.1,"35.72095703,139.8299664",,,,,,
Toei.Higashimukoujimahirokouji.1316.4,"35.7209375,139.8196398",,,,,,
Toei.Yudatesakashita.1576.2,"35.7209375,139.7402507",,,,,,
Toei.Mejiroekimae.1529.15,"35.72091146,139.7082086",,,,,,
Toei.Shitayanichoume.602.3,"35.72089735,139.7807704",,,,,,
Toei.Chitosebashi.926.1,"35.72088325,139.7129069",,,,,,
Toei.Chitosebashi.926.2,"35.72083333,139.7127268",,,,,,
Toei.Gokokujiseimommae.556.1,"35.72080295,139.7289388",,,,,,
Toei.Ootsukasanchoume.244.1,"35.72075304,139.7323557",,,,,,
Toei.Mukougaokaicchoume.1511.1,"35.72073134,139.7557422",,,,,,
Toei.Senzoku.822.2,"35.72072266,139.7916786",,,,,,
Toei.Ootsukasanchoume.244.3,"35.720625,139.73273",,,,,,
Toei.Yudatesakashita.1576.1,"35.72051432,139.7403657",,,,,,
Toei.Imadoicchoume.2119.1,"35.72044596,139.8041743",,,,,,
Toei.Imado.119.2,"35.72041775,139.8017502",,,,,,
Toei.Tatsumibashi.889.1,"35.7203201,139.8586632",,,,,,
Toei.Nedujinjairigurichi.1192.2,"35.72031467,139.7628613",,,,,,
Toei.Senzoku.822.1,"35.72029297,139.7915983",,,,,,
Toei.Gokokujiseimommae.556.2,"35.7202691,139.7278754",,,,,,
Toei.Iriyakishimojin.121.1,"35.72020399,139.7830588",,,,,,
Toei.Shinkoiwayonchoume.2141.2,"35.72020182,139.8672862",,,,,,
Toei.Shimokomatsubashi.650.1,"35.72016385,139.8659755",,,,,,
Toei.Tatsumibashi.889.2,"35.72015191,139.8581424",,,,,,
Toei.Higashimukoujimaicchoume.1317.1,"35.7201378,139.8156847",,,,,,
Toei.Shimokomatsubashi.650.2,"35.7200803,139.8659115",,,,,,
Toei.Sakurabashichuugakkoumae.2117.1,"35.72007378,139.8060775",,,,,,
Toei.Mejirokeisatsushomae.1530.2,"35.72003581,139.7108518",,,,,,
Toei.Higashimukoujimaicchoume.1317.2,"35.72000977,139.815804",,,,,,
Toei.Iriyakishimojin.121.2,"35.71998047,139.7831608",,,,,,
Toei.Asakusayonchoume.41.2,"35.71994792,139.7954221",,,,,,
Toei.Gokokujimae.557.1,"35.71990234,139.7261252",,,,,,
Toei.Mejirokeisatsushomae.1530.1,"35.71987413,139.7110015",,,,,,
Toei.Shikamotochuugakkoumae.599.1,"35.71982747,139.8770964",,,,,,
Toei.Shinkoiwayonchoume.2141.1,"35.71982747,139.867283",,,,,,
Toei.Komatsuchuugakkoumae.553.2,"35.71980794,139.8650705",,,,,,
Toei.Shikamotochuugakkoumae.599.3,"35.71978624,139.876696",,,,,,
Toei.Shikamotochuugakkoumae.599.2,"35.71969401,139.8779015",,,,,,
Toei.Gokokujimae.557.2,"35.71961914,139.7264008",,,,,,
Toei.Nedujinjairigurichi.1192.1,"35.71959527,139.7633691",,,,,,
Toei.Asakusayonchoume.41.1,"35.71958767,139.7951226",,,,,,
Toei.Ootsukanichoume.243.2,"35.71951389,139.7342578",,,,,,
Toei.Komatsuchuugakkoumae.553.1,"35.71947266,139.8648665",,,,,,
Toei.Ootsukanichoume.243.1,"35.71945855,139.7339138",,,,,,
Toei.Shikamotochuugakkoumae.599.4,"35.71943576,139.877857",,,,,,
Toei.Honisshiki.1403.1,"35.71931315,139.8677995",,,,,,
